entry_id,kapampangan_word,kapampangan_word_normalized,english_gloss_short,english_gloss_raw,original_word,variants_original,variants_normalized,source_name,source_url,dataset_role,quality_tier,validation_status,notes
local_53c9de3f06fd,KAPSA,kapsa,"Adjective, made of clay, or mud","(a.) Adjective, made of clay, or mud., like, the banga, plates, etc. Mamipin capsa, a worker in clay, or potter. Capsa is also any fragment of a broken earthenware, or mudware.",CAPSA,mamipin,mamipin,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_ed32f5900e27,KAPUL,kapul,"Active verb and its infinitive, icapul, capulan, mangapul, to place mortar, or tar, pitch on","(pp.) Active verb and its infinitive, icapul, capulan, mangapul, to place mortar, or tar, pitch on. P. 1. that with which (the tool). P. 2. past, Quepulan, or quinapul, upon what the mortar is placed. Macacapul, become placed on mortar. Macapul, neutral verb, to prepare the mortar, to put the mortar on.",CAPUL,capulan; icapul; macacapul; macapul; mangapul; quepulan; quinapul,ikapul; kapulan; kepulan; kinapul; makakapul; makapul; mangapul,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_d68180f0c0dc,KAPUPUT,kapuput,"A certain finish or form of finger rings, which are in vogue currently","(pp.) A certain finish or form of finger rings, which are in vogue currently.",CAPUPUT,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_f00851e57b2d,KARAKATA,karakata,Thousands upon/and thousands,(pp.) Thousands upon/and thousands.,CARACATA,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_4b57b45f2209,KARAMPATAN,karampatan,"Adjective, Medium, not big, nor small","(pp.) Adjective, Medium, not big, nor small. not long, nor short. See duag.",CARAMPATAN,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_67d1a7bfa744,KARANG,karang,"Noun, Awning of a banca, a boat awning","(pp.) Noun, Awning of a banca, a boat awning. Active verb, marang, and its infinitive, mangarang, to put up an awning on the banca. P. 3. past, Querangan, the banca. P. 1. the bamboo: samil, or covering. Palcarangan, where it is put on; our bancas do not have this. Carangcarang, said of those (walkers), small carriages, given to children when they are learning to walk. And sometimes it is said of grown-ups who walk with such eccentric, or odd steps.",CARANG,carangcarang; mangarang; marang; palcarangan; querangan,karangkarang; kerangan; mangarang; marang; palkarangan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_ab42eb7f04ff,KARAS,karas,"Micaras, to make haste","(a.) Micaras, to make haste. Picarasan, picaras, that which is hastened. Caras caras, frequentative, to walk in a hurry. Picaras caras, he who acts with great haste, without stopping. Ma, in abundance. Macaras yang tauo, he is a hasty person. See Das.",CARAS,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_f642a4da9a3b,KARAYOM,karayom,"A needle, be it a pointed bamboo stick","(pp.) A needle, be it a pointed bamboo stick. Also, all kinds of palay except the lacatan. Active verb, carayom, and its infinitive, mangarayom, seasonal sowing on an upland. P. 3. with sycope, or without, the place, querayumanan, querayumnan. Querayuman, noun, the seed sown.",CARAYOM,mangarayom; querayuman; querayumanan; querayumnan,kerayuman; kerayumanan; kerayumnan; mangarayom,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_41659c50a2e8,KARIN,karin,Adverb of place,"(a.) Adverb of place. See the Grammar, Bergaño. P. 3. the place where a thing is. Macacarin, to be there, or to be in place. Anticarin, the same as, antiqueta, is also an adverb of time, which for us means , then, at that time, on that occasion, in our Spanish language: Non datang ya pota, carin me amanuan, If he comes by and by, then or it is then, it is at that moment, that you should scold him. Antimo carin, it is difficult to distinguish when this mo is a restrictive particle, or when it is a syncope of Moa. Icanaponbala. ( I leave that to your judgement, sirs.)",CARIN,anticarin; antimo; macacarin,antikarin; antimo; makakarin,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_3ad9e3d54cc3,KARIT,karit,"Noun, a curved knife which is used by the manuba","(pp.) Noun, a curved knife which is used by the manuba.(tuba gatherers). Active verb, and its infinitive, cumarit, mangarit, to cut with it. P. 1. the carit. P.2 queritan, what is cut with it..",CARIT,cumarit; mangarit; queritan,keritan; kumarit; mangarit,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_d26473576e22,KARO,karo,"Active verb, mangaro, the poison taking effect, like the venom of a snakebite reaching the heart","(pp.) Active verb, mangaro, the poison taking effect, like the venom of a snakebite reaching the heart. (Cacaro, quinaro, cumaro.) P. 2. past, queruan, the victim of snakebite.",CARO,cacaro; cumaro; mangaro; queruan; quinaro,kakaro; keruan; kinaro; kumaro; mangaro,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_99e7ddd5ba1a,KARUG,karug,"Neutral verb, the heart palpitating due to fright","(pp.) Neutral verb, the heart palpitating due to fright. Carugcarug, frequentative.",CARUG,carugcarug,karugkarug,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_fdb3ee4d4dd3,KARURU,karuru,"Noun, a stick used in rolling tobacco","(g.) Noun, a stick used in rolling tobacco. One stick, caruru; adua caruru, two sticks, etc.",CARURU,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_c82a7cf34ea7,KARURUNGAN,karurungan,"Magcarurungan, one who treates or give deference to a respectable person","(pp.) Magcarurungan, one who treates or give deference to a respectable person. P. 3. Pigcarurungan, a person treated with respect.",CARURUNGAN,magcarurungan; pigcarurungan,magkarurungan; pigkarurungan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_9936d37a382f,KASA,kasa,"Casàcasà, said of a person out of temper, boisterous, licentious, of loose, or immodest conduct","(a.) Casàcasà, said of a person out of temper, boisterous, licentious, of loose, or immodest conduct. Synonym of taratara.",CASA,casacasa,kasakasa,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_9936d37a382f,KASA,kasa,"Casàcasà, said of a person out of temper, boisterous, licentious, of loose, or immodest conduct","(a.) Casàcasà, said of a person out of temper, boisterous, licentious, of loose, or immodest conduct. Synonym of taratara.",CASA,casacasa,kasakasa,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_d879a23fde51,KASAKASA,kasakasa,"Adverb of when, if, in case","(pp.) Adverb of when, if, in case.",CASACASA,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_492dc69395d7,KASAT,kasat,"Neutral verb, future, Casat, and magcasat, to wallow, like the pig, to bathe, or roll in the dust, in the puddle, or mud, or be covered with dust or mud, like one coming from the rice fields","(a.) Neutral verb, future, Casat, and magcasat, to wallow, like the pig, to bathe, or roll in the dust, in the puddle, or mud, or be covered with dust or mud, like one coming from the rice fields. P. 1. that which has wallowed in the dust, or mud. P. 3. quesatan, pigcasatan, the place. Pagcasatan, the place wherein one makes himself dirty. Macacasat ya quing pulong, of one who goes many times to that place.",CASAT,macacasat; magcasat; pagcasatan; pigcasatan; quesatan,kesatan; magkasat; makakasat; pagkasatan; pigkasatan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_f4726c0c9233,KASE,kase,"Magcasay, reciprocal, to lie supine, stretched","(dipht.) Magcasay, reciprocal, to lie supine, stretched. P.1. one lying in such position. Casayan, quesayan, or pigcasayan, the place. Pagcasayan, the place where one lies stretched. Macacasay, lying supine. Casecasay, frequentative. See Quera, ulid.",CASAY,casayan; casecasay; macacasay; magcasay; pagcasayan; pigcasayan; quesayan,kasayan; kasekase; kesayan; magkase; makakase; pagkasayan; pigkasayan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
